name,address,lat,lng
동해DT,강원도 동해시 중앙로 219 (천곡동),37.520193,129.114767
익산영등DT,전라북도 익산시 무왕로 1005 (영등동),35.959316,126.968766
군산조촌DT,전라북도 군산시 번영로 133 (조촌동),35.96695744,126.7346272
군산나운DT,전라북도 군산시 하나운안2길 4 (나운동),35.962771,126.695586
군산수송DT,전라북도 군산시 공단대로 243 (수송동),35.95883666,126.7146301
안동강변DT,경상북도 안동시 육사로 327 (법흥동),36.56222049,128.7398468
익산동산DT,전라북도 익산시 평동로 722 (동산동),35.92895800,126.9583741
김천부곡DT,경상북도 김천시 시민로 47 (부곡동),36.12816,128.1013
김천시청DT,경상북도 김천시 시청로 47 (대신동),36.13260785,128.1176702
전주에코DT,전라북도 전주시 덕진구 백석로 170 (전미동1가),35.88221906,127.1319004
전주IC DT,전라북도 전주시 덕진구 기린대로 1022 (여의동),35.86801834,127.0744472
전주송천DT,전라북도 전주시 덕진구 송천중앙로 228 (송천동2가),35.867469,127.121929
전주호성DT,전라북도 전주시 덕진구 동부대로 860 (호성동1가),35.86362914,127.1507938
구미문성DT,경상북도 구미시 고아읍 들성로 207,36.16082979,128.3430457
전주덕진광장DT,전라북도 전주시 덕진구 기린대로 491 (덕진동1가),35.842878,127.124205
전북대병원DT,전라북도 전주시 덕진구 백제대로 616 (금암동),35.84163023,127.1370240
구미도량DT,경상북도 구미시 야은로 312 (도량동),36.138474,128.316815
전주만성DT,전라북도 전주시 덕진구 정여립로 972 (만성동),35.83661240,127.0778154
전주아중DT,전라북도 전주시 덕진구 아중로 220 (우아동1가),35.82822966,127.1731612
전주인후DT,전라북도 전주시 덕진구 아중로 135 (인후동1가),35.82574496,127.1644475
구미금오산DT,경상북도 구미시 금오산로 205 (남통동),36.12245,128.323746
전주백제대로DT,전라북도 전주시 완산구 백제대로 242 (중화산동2가),35.814654,127.123414
구미시청DT,경상북도 구미시 송정대로 27 (송정동),36.1176314,128.3416068
전주효자DT,전라북도 전주시 완산구 용머리로 7 (효자동1가),35.80555022,127.1111528
전북김제DT,전라북도 김제시 콩쥐팥쥐로 11 (검산동),35.80616237,126.9064370
전주효천DT,전라북도 전주시 완산구 천잠로 149 (효자동2가),35.80078849,127.0993062
구미광평DT,경상북도 구미시 구미대로 188 (광평동),36.10374,128.36359
전주평화DT,전라북도 전주시 완산구 모악로 4696 (평화동2가),35.788482,127.131075
구미상모DT,경상북도 구미시 금오대로 439 (상모동),36.0823172,128.3563847
구미인의DT,경상북도 구미시 인동북길 149 (인의동),36.095564,128.431144
대구칠곡읍내DT,칠곡중앙대로 631 칠곡중앙대로 631,35.9518399,128.5531285
전북정읍DT,전라북도 정읍시 충정로 271 (수성동),35.57051067,126.8518671
대구칠곡대로DT,대구광역시 북구 칠곡중앙대로 348 (태전동),35.92685124,128.5478845
대구태전DT,대구광역시 북구 칠곡중앙대로 158 (태전동),35.90990274,128.5487293
대구연경DT,대구광역시 동구 동화천로 391 (지묘동),35.94290686,128.6309790
대구팔공로DT,대구광역시 동구 팔공로 332 (봉무동),35.9284602,128.6418299
대구성서IC DT,대구광역시 달서구 달구벌대로 1393,35.8507998,128.5202603
대구침산DT,대구광역시 북구 침산로 126 (침산동),35.8874784,128.5918375
대구평리DT,대구광역시 서구 서대구로 89 (평리1동),35.86594498,128.5553198
대구복현DT,대구광역시 북구 대학로 150 (복현동),35.8967637,128.6146417
대구칠성DT,대구광역시 북구 중앙대로 524 (칠성동2가),35.879674,128.596391
대구두류DT,대구광역시 달서구 달구벌대로 1798 (두류동),35.858804,128.561685
대구감삼DT,대구광역시 달서구 와룡로 131,35.8443842,128.5366553
대구공평DT,대구광역시 중구 국채보상로 642 (동인동2가),35.86955911,128.6006787
대구신천DT,대구광역시 동구 동부로 78 (신천동),35.87488214,128.6211104
대구상인DT,대구광역시 달서구 월곡로 334 (상인동),35.82273539,128.5337302
동대구로DT,대구광역시 동구 동대구로 422 (신천동),35.8680868,128.6271589
대구수성도서관DT,대구광역시 수성구 화랑로 112 (만촌동),35.87274919,128.6390004
대구수성네거리DT,대구광역시 수성구 들안로 342 (수성동4가),35.86058,128.617977
대구영대병원역DT,대구광역시 남구 봉덕로 25 (봉덕동),35.845522,128.593536
대구앞산DT,대구광역시 남구 현충로 32 (대명동),35.835516,128.579871
대구월곡DT,대구광역시 달서구 월곡로 225 (상인동),35.814866,128.541057
대구중동DT,대구광역시 수성구 수성로 243 (중동),35.847384,128.612529
대구방촌DT,대구광역시 동구 화랑로 389 (방촌동),35.87735849,128.6664953
대구도원DT,대구광역시 달서구 상화로 314 (도원동),35.80781241,128.5481164
대구중동네거리DT,대구광역시 수성구 청수로 51 (중동),35.840917,128.613963
대구들안길DT,대구광역시 수성구 들안로 85 (상동),35.837524,128.616360
대구만촌DT,"대구광역시 수성구 달구벌대로 2636 (만촌동)",35.85633663,128.6502328
대구황금DT,대구광역시 수성구 청수로 164 (지산동),35.839069,128.625797
국립대구박물관DT,대구광역시 수성구 청호로 318 (황금동),35.845491,128.639059
대구상동DT,대구광역시 수성구 무학로 29(상동),35.8296424,128.6116932
대구두산DT,대구광역시 수성구 지범로 37 (두산동),35.82728289,128.6258486
대구각산역DT,대구광역시 동구 안심로 383,35.868908,128.7261214
경산하양DT,경상북도 경산시 진량읍 대학로 1417,35.904849,128.823882
대구현풍DT,대구광역시 달성군 현풍읍 비슬로 588,35.69152393,128.4447612
영천완산DT,경상북도 영천시 영화로 272 (완산동),35.9670208,128.9488634
경산임당역DT,경상북도 경산시 대학로 208 (계양동),35.83375032,128.7456583
전북남원DT,전라북도 남원시 요천로 1477 (쌍교동),35.40387340,127.3828799
경산중방DT,경상북도 경산시 경안로 222 (중방동),35.82740549,128.7367780
대구국가산단DT,대구광역시 달성군 구지면 국가산단대로 260,35.65263364,128.4180642
포항초곡DT,경상북도 포항시 북구 흥해읍 동해대로 1354,36.09407364,129.3431826
